Date,Open,High,Low,Close,Adj Close,Volume
2012-05-18,24080.000000,24100.000000,23300.000000,23320.000000,19338.392578,30023750
2012-05-21,23880.000000,24320.000000,23800.000000,24180.000000,20051.560547,23702750
2012-05-22,25100.000000,25100.000000,24540.000000,24800.000000,20565.705078,23830550
2012-05-23,24800.000000,24800.000000,23900.000000,24420.000000,20250.582031,16157100
2012-05-24,24260.000000,24500.000000,23960.000000,24500.000000,20316.923828,15251250
2012-05-25,24660.000000,24920.000000,24460.000000,24500.000000,20316.923828,10164250
2012-05-29,24240.000000,24760.000000,24120.000000,24760.000000,20532.527344,10815350
2012-05-30,24760.000000,24800.000000,24300.000000,24520.000000,20333.509766,12653250
2012-05-31,24260.000000,24260.000000,23840.000000,24220.000000,20084.728516,22106900
2012-06-01,24260.000000,24740.000000,23980.000000,24660.000000,20449.605469,13554450
2012-06-04,23960.000000,24100.000000,23840.000000,23920.000000,19835.951172,18068750
2012-06-05,24020.000000,24180.000000,23860.000000,24060.000000,19952.044922,12848900
2012-06-07,24780.000000,25300.000000,24660.000000,25300.000000,20980.330078,20928350
2012-06-08,25500.000000,25500.000000,24900.000000,24940.000000,20681.798828,9956350
2012-06-11,25440.000000,25500.000000,25320.000000,25360.000000,21030.085938,9906200
2012-06-12,24920.000000,25200.000000,24900.000000,25100.000000,20814.476563,8805200
2012-06-13,25320.000000,25480.000000,25120.000000,25420.000000,21079.845703,9572600
2012-06-14,25380.000000,25420.000000,25120.000000,25220.000000,20913.988281,21995050
2012-06-15,25000.000000,25200.000000,24280.000000,24340.000000,20184.238281,30404200
2012-06-18,24800.000000,25140.000000,24680.000000,24860.000000,20615.455078,17608150
2012-06-19,24900.000000,24940.000000,24440.000000,24880.000000,20632.041016,14839400
2012-06-20,24980.000000,25300.000000,24900.000000,25040.000000,20764.726563,13237700
2012-06-21,24680.000000,24840.000000,24520.000000,24540.000000,20350.091797,12753750
2012-06-22,23780.000000,24040.000000,23600.000000,23640.000000,19603.753906,31294350
2012-06-25,23420.000000,23560.000000,22560.000000,22640.000000,18774.492188,41318100
2012-06-26,22660.000000,22980.000000,22580.000000,22780.000000,18890.589844,25283500
2012-06-27,22800.000000,23540.000000,22600.000000,23340.000000,19354.978516,23542000
2012-06-28,23340.000000,23600.000000,23060.000000,23360.000000,19379.867188,10398350
2012-06-29,23340.000000,24020.000000,23060.000000,24020.000000,19927.414063,18604450
2012-07-02,24160.000000,24180.000000,23420.000000,23480.000000,19479.423828,19106750
2012-07-03,23640.000000,23860.000000,23400.000000,23500.000000,19496.013672,15801550
2012-07-04,23640.000000,23940.000000,23560.000000,23820.000000,19761.492188,19158750
2012-07-05,23740.000000,23880.000000,23540.000000,23700.000000,19661.933594,9068550
2012-07-06,23880.000000,23880.000000,23060.000000,23220.000000,19263.720703,21158900
2012-07-09,22700.000000,22760.000000,22520.000000,22520.000000,18682.986328,21282300
2012-07-10,22700.000000,22840.000000,22420.000000,22540.000000,18699.580078,17720700
2012-07-11,22580.000000,22660.000000,22160.000000,22360.000000,18550.250000,18001300
2012-07-12,22420.000000,22520.000000,21820.000000,21820.000000,18102.259766,24858600
2012-07-13,21920.000000,22880.000000,21820.000000,22780.000000,18898.685547,27070750
2012-07-16,22900.000000,23100.000000,22660.000000,23040.000000,19114.386719,15261950
2012-07-17,22960.000000,23560.000000,22720.000000,23360.000000,19379.867188,15885300
2012-07-18,23580.000000,23700.000000,22760.000000,23080.000000,19147.574219,14618050
2012-07-19,23600.000000,24040.000000,23440.000000,23900.000000,19827.857422,24847100
2012-07-20,24040.000000,24060.000000,23820.000000,23820.000000,19761.492188,11992100
2012-07-23,23300.000000,23400.000000,23100.000000,23240.000000,19280.312500,12844350
2012-07-24,23300.000000,23500.000000,23180.000000,23400.000000,19413.046875,14598050
2012-07-25,23060.000000,23440.000000,22780.000000,23160.000000,19213.941406,13609850
2012-07-26,23380.000000,23480.000000,23200.000000,23440.000000,19446.238281,13654750
2012-07-27,23900.000000,24660.000000,23820.000000,24660.000000,20458.369141,26686200
2012-07-30,25200.000000,25560.000000,25020.000000,25500.000000,21155.246094,19113350
2012-07-31,25600.000000,26680.000000,25500.000000,26180.000000,21719.388672,33735650
2012-08-01,25840.000000,26300.000000,25660.000000,26000.000000,21570.054688,19039100
2012-08-02,26000.000000,26080.000000,25220.000000,25260.000000,20956.136719,15951250
2012-08-03,24800.000000,25340.000000,24760.000000,24860.000000,20624.292969,15582650
2012-08-06,25700.000000,26100.000000,25640.000000,25960.000000,21536.875000,12289150
2012-08-07,26060.000000,26080.000000,25680.000000,25880.000000,21470.500000,10258400
2012-08-08,26120.000000,26560.000000,26020.000000,26400.000000,21901.904297,19459150
2012-08-09,26420.000000,26960.000000,26360.000000,26800.000000,22233.750000,30612650
2012-08-10,26700.000000,26960.000000,26600.000000,26960.000000,22366.486328,14733250
2012-08-13,26840.000000,26940.000000,26460.000000,26500.000000,21984.865234,9891050
2012-08-14,26520.000000,27000.000000,26520.000000,26900.000000,22316.714844,14396850
2012-08-16,27080.000000,27100.000000,26760.000000,26900.000000,22316.714844,14824150
2012-08-17,26880.000000,26900.000000,25720.000000,25900.000000,21487.095703,27642800
2012-08-20,25400.000000,25660.000000,25100.000000,25660.000000,21287.982422,19944800
2012-08-21,25840.000000,26040.000000,25640.000000,25640.000000,21271.390625,15315200
2012-08-22,25380.000000,25620.000000,25140.000000,25280.000000,20972.734375,16031200
2012-08-23,25220.000000,25740.000000,24980.000000,25740.000000,21354.359375,13857750
2012-08-24,25400.000000,25740.000000,25280.000000,25500.000000,21155.246094,14077200
2012-08-27,23780.000000,24060.000000,23460.000000,23600.000000,19578.976563,63803450
2012-08-28,23720.000000,24180.000000,23600.000000,23900.000000,19827.857422,27767400
2012-08-29,24180.000000,24700.000000,24140.000000,24600.000000,20408.593750,23415550
2012-08-30,24560.000000,24580.000000,24040.000000,24300.000000,20159.707031,16211400
2012-08-31,24220.000000,24680.000000,24140.000000,24660.000000,20458.369141,20301300
2012-09-03,24400.000000,24700.000000,24020.000000,24360.000000,20209.484375,13903800
2012-09-04,24380.000000,24560.000000,24200.000000,24360.000000,20209.484375,9916550
2012-09-05,24100.000000,24240.000000,23780.000000,23780.000000,19728.308594,17381950
2012-09-06,24000.000000,24060.000000,23860.000000,23920.000000,19844.451172,12373750
2012-09-07,24600.000000,25020.000000,24400.000000,25000.000000,20740.443359,25512400
2012-09-10,25200.000000,25280.000000,25000.000000,25000.000000,20740.443359,15883700
2012-09-11,24800.000000,25300.000000,24640.000000,25120.000000,20839.992188,9890800
2012-09-12,25360.000000,25900.000000,25180.000000,25880.000000,21470.500000,18473250
2012-09-13,25980.000000,26100.000000,25620.000000,26020.000000,21586.644531,19489950
2012-09-14,26600.000000,26780.000000,26540.000000,26720.000000,22167.380859,24872500
2012-09-17,26720.000000,26720.000000,26240.000000,26300.000000,21818.943359,14896000
2012-09-18,26280.000000,26720.000000,26160.000000,26300.000000,21818.943359,11232300
2012-09-19,26120.000000,26460.000000,25960.000000,26280.000000,21802.351563,12114550
2012-09-20,25860.000000,26100.000000,25680.000000,25740.000000,21354.359375,14199800
2012-09-21,26000.000000,26140.000000,25900.000000,26040.000000,21603.246094,14913400
2012-09-24,26000.000000,26560.000000,25840.000000,26540.000000,22018.046875,13195450
2012-09-25,26200.000000,26680.000000,26200.000000,26540.000000,22018.046875,11348000
2012-09-26,26260.000000,26500.000000,26120.000000,26500.000000,21984.865234,12054550
2012-09-27,26540.000000,26840.000000,26460.000000,26760.000000,22200.566406,14541600
2012-09-28,27180.000000,27200.000000,26780.000000,26920.000000,22333.308594,17906350
2012-10-02,27080.000000,27420.000000,27040.000000,27380.000000,22714.929688,13376250
2012-10-04,27020.000000,27460.000000,26780.000000,27340.000000,22681.742188,19127200
2012-10-05,27740.000000,27800.000000,27040.000000,27400.000000,22731.519531,17828800
2012-10-08,27500.000000,27580.000000,27200.000000,27460.000000,22781.298828,12037600
2012-10-09,27260.000000,27620.000000,27260.000000,27440.000000,22764.705078,8788650
2012-10-10,27060.000000,27200.000000,26500.000000,26500.000000,21984.865234,12976700
2012-10-11,26200.000000,26400.000000,25740.000000,26080.000000,21636.423828,23779850
2012-10-12,26100.000000,26240.000000,25760.000000,25920.000000,21503.687500,14977250
2012-10-15,25920.000000,26240.000000,25740.000000,26000.000000,21570.054688,10334000
2012-10-16,26520.000000,26620.000000,26300.000000,26600.000000,22067.826172,10671300
2012-10-17,26840.000000,26920.000000,26320.000000,26720.000000,22167.380859,8984550
2012-10-18,26720.000000,26820.000000,26560.000000,26740.000000,22183.974609,10498450
2012-10-19,26460.000000,26500.000000,25980.000000,26040.000000,21603.246094,13969950
2012-10-22,25540.000000,26340.000000,25520.000000,26300.000000,21818.943359,11741150
2012-10-23,26380.000000,26440.000000,26040.000000,26260.000000,21785.755859,9253550
2012-10-24,25940.000000,26180.000000,25780.000000,26000.000000,21570.054688,13454500
2012-10-25,25920.000000,26440.000000,25820.000000,26440.000000,21935.085938,11881100
2012-10-26,26120.000000,26240.000000,25740.000000,25740.000000,21354.359375,13793850
2012-10-29,25960.000000,25980.000000,25580.000000,25980.000000,21553.460938,11448050
2012-10-30,25980.000000,26080.000000,25840.000000,25960.000000,21536.875000,6643850
2012-10-31,26120.000000,26240.000000,25980.000000,26200.000000,21735.978516,10604850
2012-11-01,25900.000000,26040.000000,25800.000000,25940.000000,21520.281250,10455600
2012-11-02,26380.000000,26660.000000,26260.000000,26540.000000,22018.046875,18521400
2012-11-05,26560.000000,26980.000000,26400.000000,26820.000000,22250.341797,13062050
2012-11-06,26980.000000,26980.000000,26640.000000,26980.000000,22383.080078,8981800
2012-11-07,26860.000000,27240.000000,26700.000000,27240.000000,22598.783203,9676400
2012-11-08,26960.000000,27140.000000,26820.000000,27000.000000,22399.673828,15326600
2012-11-09,26700.000000,27020.000000,26520.000000,26820.000000,22250.341797,14550300
2012-11-12,26620.000000,26940.000000,26620.000000,26900.000000,22316.714844,6959250
2012-11-13,26940.000000,26980.000000,26520.000000,26980.000000,22383.080078,7325850
2012-11-14,27140.000000,27140.000000,26920.000000,27100.000000,22482.634766,10436000
2012-11-15,26700.000000,26760.000000,26520.000000,26620.000000,22084.417969,9959100
2012-11-16,26440.000000,26520.000000,26020.000000,26140.000000,21686.201172,12172550
2012-11-19,26300.000000,26840.000000,26260.000000,26640.000000,22101.007813,10137500
2012-11-20,27060.000000,27300.000000,26920.000000,27280.000000,22631.970703,13420300
2012-11-21,27520.000000,27940.000000,27440.000000,27680.000000,22963.818359,17780400
2012-11-22,27880.000000,28380.000000,27820.000000,28340.000000,23511.353516,14930950
2012-11-23,28440.000000,28840.000000,28340.000000,28740.000000,23843.207031,12322050
2012-11-26,28840.000000,28860.000000,27980.000000,28080.000000,23295.662109,13749850
2012-11-27,28100.000000,28560.000000,28080.000000,28320.000000,23494.763672,11836200
2012-11-28,28000.000000,28760.000000,27920.000000,28260.000000,23444.990234,14055800
2012-11-29,28040.000000,28440.000000,28040.000000,28280.000000,23461.585938,13073300
2012-11-30,28460.000000,28500.000000,27980.000000,28120.000000,23328.843750,16427600
2012-12-03,28400.000000,28720.000000,28160.000000,28600.000000,23727.060547,10220850
2012-12-04,28640.000000,28680.000000,28400.000000,28600.000000,23727.060547,9504900
2012-12-05,28600.000000,29100.000000,28540.000000,29100.000000,24141.871094,12436400
2012-12-06,29360.000000,29420.000000,28680.000000,29080.000000,24125.283203,14248700
2012-12-07,29000.000000,29960.000000,29000.000000,29600.000000,24556.679688,15882450
2012-12-10,30120.000000,30120.000000,29700.000000,29820.000000,24739.199219,13056100
2012-12-11,29960.000000,29960.000000,29380.000000,29520.000000,24490.308594,12657350
2012-12-12,29460.000000,29920.000000,29460.000000,29800.000000,24722.599609,15244450
2012-12-13,30000.000000,30660.000000,29860.000000,30660.000000,25436.074219,30680500
2012-12-14,30320.000000,30720.000000,30160.000000,30300.000000,25137.412109,13905250
2012-12-17,30020.000000,30480.000000,29940.000000,30060.000000,24938.302734,15511100
2012-12-18,30000.000000,30320.000000,29900.000000,30300.000000,25137.412109,13538450
2012-12-20,30300.000000,30580.000000,29900.000000,30060.000000,24938.302734,20128500
2012-12-21,29860.000000,29920.000000,28800.000000,28840.000000,23926.169922,27576200
2012-12-24,28960.000000,29520.000000,28840.000000,29480.000000,24457.126953,14488550
2012-12-26,29600.000000,30060.000000,29400.000000,29400.000000,24390.751953,14038700
2012-12-27,29400.000000,30000.000000,29400.000000,29920.000000,24949.453125,9143900
2012-12-28,29760.000000,30600.000000,29740.000000,30440.000000,25383.064453,10562750
2013-01-02,30660.000000,31520.000000,30540.000000,31520.000000,26283.648438,11449650
2013-01-03,31640.000000,31680.000000,30860.000000,30860.000000,25733.291016,14227400
2013-01-04,30800.000000,30840.000000,30200.000000,30500.000000,25433.097656,12999800
2013-01-07,30300.000000,30560.000000,30000.000000,30400.000000,25349.710938,12610950
2013-01-08,30260.000000,30340.000000,29960.000000,30000.000000,25016.166016,13822250
2013-01-09,30000.000000,30260.000000,29820.000000,30000.000000,25016.166016,12659950
2013-01-10,30300.000000,30680.000000,30000.000000,30600.000000,25516.486328,14663600
2013-01-11,30960.000000,30960.000000,30140.000000,30660.000000,25566.517578,11913550
2013-01-14,30780.000000,31040.000000,30560.000000,31040.000000,25883.386719,7999950
2013-01-15,31200.000000,31200.000000,30240.000000,30240.000000,25216.287109,10727150
2013-01-16,30280.000000,30520.000000,29660.000000,29840.000000,24882.744141,16221000
2013-01-17,30040.000000,30040.000000,29000.000000,29380.000000,24499.162109,20236700
2013-01-18,29600.000000,29740.000000,29100.000000,29600.000000,24682.611328,12516600
2013-01-21,29280.000000,29500.000000,28960.000000,29080.000000,24248.998047,14519650
2013-01-22,28900.000000,29740.000000,28900.000000,29600.000000,24682.611328,11947400
2013-01-23,30000.000000,30040.000000,29460.000000,29460.000000,24565.873047,9293550
2013-01-24,29360.000000,29380.000000,28820.000000,29060.000000,24232.320313,15999050
2013-01-25,29200.000000,29220.000000,28100.000000,28340.000000,23631.929688,21795250
2013-01-28,27920.000000,28020.000000,27420.000000,27440.000000,22881.453125,30852150
2013-01-29,27800.000000,28360.000000,27600.000000,28180.000000,23498.511719,21616550
2013-01-30,28520.000000,28800.000000,28240.000000,28800.000000,24015.515625,16170100
2013-01-31,28600.000000,28960.000000,28440.000000,28960.000000,24148.935547,16052800
2013-02-01,29200.000000,29200.000000,28440.000000,28820.000000,24032.193359,11576200
2013-02-04,29000.000000,29060.000000,28340.000000,28740.000000,23965.484375,12861900
2013-02-05,28300.000000,28860.000000,28280.000000,28700.000000,23932.128906,11388100
2013-02-06,28800.000000,28860.000000,28540.000000,28540.000000,23798.707031,6897150
2013-02-07,28780.000000,28780.000000,28400.000000,28400.000000,23681.962891,9721100
2013-02-08,28360.000000,29400.000000,28300.000000,29240.000000,24382.417969,13423850
2013-02-12,29680.000000,29680.000000,29180.000000,29360.000000,24482.484375,8419750
2013-02-13,29480.000000,29780.000000,29120.000000,29740.000000,24799.353516,9209050
2013-02-14,29800.000000,29880.000000,29540.000000,29800.000000,24849.384766,7534100
2013-02-15,29800.000000,29960.000000,29540.000000,29960.000000,24982.808594,7599950
2013-02-18,29800.000000,30020.000000,29620.000000,29800.000000,24849.384766,7109950
2013-02-19,29600.000000,29980.000000,29580.000000,29840.000000,24882.744141,6132250
2013-02-20,30040.000000,30900.000000,29940.000000,30900.000000,25766.648438,18039350
2013-02-21,30800.000000,31160.000000,30700.000000,31000.000000,25850.029297,13123650
